user_id,name,age,gender,region,education_level,occupation,annual_income,joint_income,business_income,property_value,loan_amount,repayment_score,fraud_flag,id_verified,document_validity,verification_date,last_transaction_date,beneficiary_count,credit_score,loan_status,timestamp
2264,Kunal Iyer,43,Male,Mumbai,Master,Teacher,2386002,,0,9072925,4612455,714,0,Yes,Valid,2020-04-18 23:26:50,2021-10-02 02:10:04,2,688,Approved,2023-01-02 13:43:00
2265,Charita Joshi,25,Female,Kolkata,Diploma,Civil Servant,2518103,3562702.0,245270,11327218,8253732,651,0,Yes,Valid,2021-09-14 02:01:56,2023-03-18 17:28:49,6,647,Rejected,2023-01-02 13:44:00
2266,Gautam Chauhan,25,Male,Chennai,Bachelor,Student,1692591,,0,19261194,10447572,462,0,Yes,Valid,2020-01-15 00:13:14,2023-11-27 23:58:45,2,489,Rejected,2023-01-02 13:45:00
2267,Harsh Nath,51,Male,Lucknow,Master,Civil Servant,2417237,,0,11819775,4806292,631,0,Yes,Valid,2023-05-17 00:35:36,2023-08-18 03:15:08,2,656,Rejected,2023-01-02 13:46:00
2268,Eshan Singh,53,Male,Jaipur,Master,Accountant,2648577,,0,12560189,8875782,630,0,Yes,Valid,2023-09-07 20:43:47,2025-03-21 18:25:23,3,651,Rejected,2023-01-02 13:47:00
2269,Ishan Loyal,26,Male,Chennai,Master,Student,2891595,,0,11928324,6264072,636,0,Yes,Valid,2022-11-12 19:22:47,2024-09-17 16:16:52,4,645,Approved,2023-01-02 13:48:00
2270,Aditya Chauhan,63,Male,Kolkata,High School,Nurse,2784412,597094.0,0,31297646,11620177,561,0,Yes,Pending,2021-10-31 19:52:16,2023-05-31 08:42:10,4,600,Rejected,2023-01-02 13:49:00
2271,Damini Gaba,35,Female,Pune,Master,Civil Servant,4197311,2126426.0,0,42897547,17588378,619,0,Yes,Valid,2021-08-02 12:36:48,2022-03-29 08:12:42,6,644,Rejected,2023-01-02 13:50:00
2272,Nikhil Reddy,35,Male,Bangalore,Bachelor,Engineer,3083898,,104153,39361364,16336215,393,0,Yes,Expired,2021-05-17 18:39:52,2023-10-26 16:08:47,5,410,Rejected,2023-01-02 13:51:00
2273,Aditya Iyer,34,Male,Pune,Bachelor,Doctor,5960700,3565488.0,0,26324787,10686300,722,0,No,Valid,2022-08-10 06:14:43,2025-09-14 16:06:22,6,751,Approved,2023-01-02 13:52:00
2274,Shaurya Murty,41,Male,Mumbai,High School,Teacher,3665139,,0,20429291,11640208,590,0,Yes,Pending,2021-10-17 11:50:27,2024-02-22 07:15:04,3,585,Approved,2023-01-02 13:53:00
2275,Indira Verma,28,Female,Lucknow,Bachelor,Accountant,3607300,,0,47619284,18886632,416,0,Yes,Valid,2023-09-02 10:18:46,2024-10-12 11:07:56,3,393,Rejected,2023-01-02 13:54:00
2276,Ishan Iyer,39,Male,Lucknow,High School,Self Employed,1185244,,3854146,9304049,3888061,734,0,Yes,Expired,2020-05-14 07:54:51,2025-05-02 05:02:17,5,793,Approved,2023-01-02 13:55:00
2277,Ubika Patel,30,Female,Jaipur,Bachelor,Doctor,3193945,,0,16855420,6944609,595,0,Yes,Valid,2022-06-11 23:25:38,2022-11-14 15:41:39,4,587,Approved,2023-01-02 13:56:00
2278,Ananya Nair,23,Female,Bangalore,High School,Student,3348901,3143545.0,0,11939639,5760101,761,0,Yes,Valid,2020-06-23 11:58:05,2025-12-04 12:37:51,6,809,Approved,2023-01-02 13:57:00
2279,Harsh Gaba,37,Male,Ahmedabad,Bachelor,Engineer,2140406,,0,11866245,8796057,476,0,Yes,Valid,2025-02-04 15:29:28,2025-04-16 07:29:54,4,501,Rejected,2023-01-02 13:58:00
2280,Ishita Verma,50,Female,Kolkata,High School,Self Employed,786025,,1887802,3030759,1884436,802,0,Yes,Valid,2022-05-30 03:53:44,2023-07-03 15:09:21,3,821,Approved,2023-01-02 13:59:00
2281,Gautam Gaba,54,Male,Lucknow,Bachelor,Engineer,682829,648604.0,0,2103841,1328418,696,0,Yes,Valid,2022-08-14 19:22:29,2025-11-14 22:43:18,1,700,Approved,2023-01-02 14:00:00
2282,Kavya Joshi,36,Female,Mumbai,Bachelor,Business Owner,1902801,,716567,32367948,8687548,526,0,Yes,Valid,2023-10-05 11:48:56,2024-01-14 18:13:07,4,581,Approved,2023-01-02 14:01:00
2283,Indira Bose,35,Female,Hyderabad,Bachelor,Clerk,1672168,,0,9814664,5337697,595,0,Yes,Valid,2023-04-23 10:02:06,2025-02-09 02:46:50,1,630,Approved,2023-01-02 14:02:00
2284,Ishan Patel,55,Male,Mumbai,Master,Self Employed,1038106,,1206369,14975011,3356002,693,0,Yes,Valid,2024-01-11 15:49:12,2024-02-07 13:28:49,2,733,Approved,2023-01-02 14:03:00
2285,Damini Patel,50,Female,Lucknow,Bachelor,Farmer,2655594,2002069.0,801842,34575543,12106043,629,0,Yes,Valid,2020-02-01 16:58:45,2020-12-16 01:59:45,6,650,Approved,2023-01-02 14:04:00
2286,Manish Joshi,57,Male,Delhi,Master,Accountant,1241549,,0,7477508,4398282,575,0,Yes,Valid,2025-01-25 16:23:45,2025-12-14 04:36:04,3,605,Rejected,2023-01-02 14:05:00
2287,Arjun Murty,60,Male,Mumbai,Bachelor,Student,951424,,0,3192790,1477337,687,0,Yes,Valid,2020-03-08 19:55:46,2022-03-29 08:34:42,1,709,Rejected,2023-01-02 14:06:00
2288,Ananya Gupta,57,Female,Delhi,Master,Farmer,6000000,,418486,50000000,20000000,662,0,Yes,Valid,2023-01-28 09:31:23,2024-04-23 13:24:18,6,682,Approved,2023-01-02 14:07:00
2289,Sanya Nair,62,Female,Lucknow,Master,Doctor,2816330,4000000.0,0,38183887,10124834,640,0,Yes,Valid,2020-03-18 11:41:13,2022-09-11 09:29:47,6,671,Approved,2023-01-02 14:08:00
2290,Harsh Kapoor,39,Male,Kolkata,Bachelor,Doctor,1768557,,0,16875818,8821705,552,0,Yes,Valid,2025-09-16 19:03:42,2025-12-26 21:35:13,3,550,Rejected,2023-01-02 14:09:00
2291,Damini Nair,38,Female,Delhi,PhD,Accountant,1079850,,0,11887317,4222990,502,0,Yes,Valid,2021-05-02 20:39:06,2024-08-11 20:01:34,3,535,Approved,2023-01-02 14:10:00
2292,Aarohi Verma,35,Female,Hyderabad,High School,Accountant,1405338,2077558.0,0,8551128,3543179,755,0,Yes,Valid,2021-04-13 20:55:56,2023-10-16 21:25:11,3,786,Approved,2023-01-02 14:11:00
2293,Shaurya Das,31,Male,Chennai,Master,Business Owner,1602939,,593605,11901746,6085125,587,0,Yes,Pending,2021-10-13 05:23:11,2023-04-11 03:10:51,3,611,Rejected,2023-01-02 14:12:00
2294,Jhanvi Nair,53,Female,Jaipur,Bachelor,Student,1667431,,0,6724804,3170832,624,0,Yes,Valid,2025-06-23 06:43:50,2025-10-15 13:28:16,1,668,Rejected,2023-01-02 14:13:00
2295,Pooja Iyer,52,Female,Bangalore,High School,IT Professional,1862227,,152940,8318475,6743643,544,0,No,Valid,2022-01-26 19:43:37,2024-06-25 09:03:38,4,560,Rejected,2023-01-02 14:14:00
2296,Nisha Kulkarni,56,Female,Delhi,Bachelor,Farmer,1212396,986784.0,674418,14274557,9299138,584,0,Yes,Expired,2022-02-12 23:53:16,2024-06-25 08:20:24,4,560,Rejected,2023-01-02 14:15:00
2297,Kavya Reddy,28,Female,Ahmedabad,High School,Nurse,1413912,3672947.0,0,16476868,4921457,724,0,Yes,Valid,2023-12-13 15:14:16,2024-10-06 08:18:10,5,715,Rejected,2023-01-02 14:16:00
2298,Aditya Verma,42,Male,Chennai,Master,Salesperson,930129,,0,9288954,4358086,560,0,Yes,Valid,2025-10-07 00:58:09,2025-11-14 01:41:58,1,593,Approved,2023-01-02 14:17:00
2299,Vikram Joshi,30,Male,Delhi,Master,IT Professional,813134,,0,5908269,2871568,531,0,Yes,Expired,2022-06-24 03:53:38,2022-07-08 05:50:51,2,544,Approved,2023-01-02 14:18:00
2300,Kunal Kapoor,60,Male,Chennai,Bachelor,Doctor,1015440,,0,5182916,3873204,572,0,Yes,Valid,2025-01-13 03:34:57,2025-06-11 16:41:39,1,565,Rejected,2023-01-02 14:19:00
2301,Vikram Das,32,Male,Chennai,High School,Clerk,1613185,2343143.0,0,7009053,3675202,726,0,Yes,Valid,2025-04-12 23:44:22,2025-09-25 20:34:32,4,812,Approved,2023-01-02 14:20:00
2302,Rohit Kapoor,27,Male,Bangalore,PhD,Business Owner,1875955,,934108,16698779,10746418,526,0,Yes,Valid,2025-06-12 06:10:13,2025-11-23 16:38:15,2,513,Rejected,2023-01-02 14:21:00
2303,Pooja Singh,46,Female,Bangalore,Master,Nurse,2761461,1462146.0,0,35949989,17131879,629,0,Yes,Valid,2025-01-31 10:48:02,2025-03-19 08:40:43,6,646,Approved,2023-01-02 14:22:00
2304,Arjun Murty,59,Male,Mumbai,Bachelor,Business Owner,2693169,,1213335,26401802,12532197,580,0,Yes,Expired,2020-01-26 22:09:07,2022-08-03 10:30:08,5,572,Rejected,2023-01-02 14:23:00
2305,Sanya Bose,61,Female,Jaipur,Bachelor,Accountant,2989151,1802791.0,0,28506979,11946644,675,0,Yes,Valid,2023-07-27 04:28:14,2024-05-25 21:07:24,6,707,Approved,2023-01-02 14:24:00
2306,Arjun Gaba,25,Male,Mumbai,Bachelor,Accountant,1878772,1323560.0,0,5408547,3390300,801,0,Yes,Expired,2022-08-03 03:10:50,2025-12-28 06:59:57,5,809,Approved,2023-01-02 14:25:00
2307,Dev Loyal,35,Male,Kolkata,Diploma,Accountant,3036750,3032621.0,0,31606712,17423251,595,0,Yes,Pending,2024-01-14 08:21:57,2025-08-30 14:58:13,6,635,Approved,2023-01-02 14:26:00
2308,Charita Joshi,27,Female,Mumbai,Master,IT Professional,749346,,0,9420688,3376120,602,0,Yes,Pending,2024-12-23 12:04:06,2025-11-21 12:59:21,2,626,Approved,2023-01-02 14:27:00
2309,Jhanvi Nath,34,Female,Jaipur,Diploma,Business Owner,2959384,,1861372,18687815,12652881,595,0,Yes,Expired,2025-09-14 02:08:15,2025-10-22 09:03:02,6,617,Approved,2023-01-02 14:28:00
2310,Nikhil Mehta,44,Male,Hyderabad,High School,Self Employed,2145129,,480294,15355618,4764446,669,0,No,Valid,2024-07-14 05:32:58,2024-10-08 21:32:18,2,698,Rejected,2023-01-02 14:29:00
2311,Damini Master,33,Female,Lucknow,High School,Mechanic,3539374,,0,45551618,20000000,513,0,Yes,Valid,2021-09-14 19:26:00,2023-07-12 20:21:24,5,496,Rejected,2023-01-02 14:30:00
2312,Shaurya Singh,23,Male,Mumbai,Bachelor,Salesperson,572990,4000000.0,0,3082640,1178501,804,0,Yes,Valid,2021-05-29 22:11:25,2024-06-11 18:39:32,6,787,Approved,2023-01-02 14:31:00
2313,Eshan Sharma,43,Male,Hyderabad,Bachelor,Farmer,3452664,,346353,39246415,13922929,620,0,Yes,Expired,2021-11-22 08:09:04,2025-04-26 08:05:10,5,629,Rejected,2023-01-02 14:32:00
2314,Vikram Nath,23,Male,Hyderabad,Master,Salesperson,970424,1877510.0,0,13601427,2806331,745,0,Yes,Valid,2025-01-21 16:25:13,2025-05-30 13:29:46,4,798,Approved,2023-01-02 14:33:00
2315,Ananya Verma,30,Female,Mumbai,Master,Farmer,3829337,966079.0,1778920,21800664,9205583,695,0,No,Pending,2022-07-15 04:02:01,2024-02-07 02:24:54,6,729,Approved,2023-01-02 14:34:00
2316,Kunal Verma,21,Male,Chennai,High School,Student,1435574,,0,16865288,10594523,424,0,Yes,Valid,2024-09-25 22:26:39,2025-05-26 05:54:46,3,428,Approved,2023-01-02 14:35:00
2317,Meera Sharma,24,Female,Chennai,High School,Engineer,2693446,,0,34645640,18121271,411,0,Yes,Valid,2021-06-06 23:07:59,2022-03-12 04:03:47,4,419,Rejected,2023-01-02 14:36:00
2318,Shaurya Patel,40,Male,Chennai,Bachelor,IT Professional,2095955,1257295.0,0,9005837,6281930,635,0,Yes,Valid,2022-10-11 21:13:37,2023-07-12 23:01:07,3,668,Approved,2023-01-02 14:37:00
2319,Kunal Bose,58,Male,Kolkata,Master,Student,3634693,,0,29035982,16387606,562,0,Yes,Valid,2020-04-07 03:44:30,2022-03-19 06:00:15,3,509,Rejected,2023-01-02 14:38:00
2320,Ubika Chauhan,55,Female,Delhi,Master,Farmer,2360091,1013997.0,1212168,12502448,5495466,778,0,Yes,Valid,2021-09-07 10:46:11,2024-09-20 00:00:28,5,803,Rejected,2023-01-02 14:39:00
2321,Rohit Singh,25,Male,Bangalore,High School,Business Owner,4798326,,1229773,34792534,18209941,589,0,Yes,Valid,2025-12-23 16:47:57,2025-12-28 15:56:19,6,583,Rejected,2023-01-02 14:40:00
2322,Manish Das,22,Male,Chennai,Diploma,Clerk,1526654,,0,16104387,5754129,551,0,Yes,Pending,2024-05-28 18:02:17,2025-04-05 22:02:31,3,549,Rejected,2023-01-02 14:41:00
2323,Rohit Mehta,35,Male,Pune,Master,Doctor,1304269,1929141.0,0,6393512,4133673,711,0,Yes,Pending,2022-09-30 23:20:48,2025-07-25 09:50:05,4,768,Approved,2023-01-02 14:42:00
2324,Aditya Mehta,49,Male,Hyderabad,Bachelor,Business Owner,1578254,2038100.0,1011921,15270316,6227070,633,1,Yes,Valid,2024-09-10 18:16:38,2025-01-28 18:32:51,5,611,Rejected,2023-01-02 14:43:00
2325,Arjun Master,53,Male,Chennai,Bachelor,Business Owner,3003465,,1307364,38362675,8260467,625,0,Yes,Expired,2020-08-12 00:21:06,2024-11-13 19:20:10,6,581,Rejected,2023-01-02 14:44:00
2326,Manish Kapoor,57,Male,Lucknow,High School,Mechanic,3066351,,0,18884849,7428785,684,0,Yes,Valid,2020-10-12 14:57:18,2024-01-19 19:24:42,4,734,Rejected,2023-01-02 14:45:00
2327,Nisha Murty,36,Female,Pune,High School,Nurse,1149756,,0,4936622,2296203,675,0,Yes,Pending,2023-09-17 22:57:59,2025-06-10 22:28:26,2,707,Approved,2023-01-02 14:46:00
2328,Vikram Murty,28,Male,Mumbai,High School,Business Owner,1432008,,270686,5789767,2826571,692,0,Yes,Expired,2021-05-31 13:12:29,2021-08-07 14:31:07,2,696,Approved,2023-01-02 14:47:00
2329,Manish Murty,22,Male,Hyderabad,Bachelor,Engineer,2527691,1933066.0,0,25481211,13715835,589,0,No,Valid,2024-04-04 03:06:02,2025-01-05 21:40:57,4,581,Rejected,2023-01-02 14:48:00
2330,Sanya Reddy,27,Female,Mumbai,Bachelor,Self Employed,4078767,2286074.0,980432,24705227,10640092,690,0,Yes,Valid,2020-10-06 22:46:16,2024-11-12 02:20:39,6,719,Approved,2023-01-02 14:49:00
2331,Shaurya Nair,23,Male,Jaipur,Bachelor,Farmer,1540248,1535753.0,1737679,5114676,3101009,716,0,Yes,Valid,2023-02-09 08:04:03,2024-11-09 13:47:33,6,693,Approved,2023-01-02 14:50:00
2332,Ubika Gupta,58,Female,Jaipur,Bachelor,Self Employed,1072330,,1267039,7918171,4427941,691,0,Yes,Valid,2022-07-19 19:38:48,2022-07-25 14:19:29,2,718,Approved,2023-01-02 14:51:00
2333,Ubika Mehta,32,Female,Chennai,High School,Civil Servant,3613524,,0,49258999,13207406,597,0,No,Valid,2020-04-14 10:22:57,2023-04-29 20:03:45,5,592,Approved,2023-01-02 14:52:00
2334,Eshan Verma,57,Male,Bangalore,High School,Civil Servant,913011,,0,13675757,6765444,300,0,Yes,Valid,2025-07-25 06:05:53,2025-08-31 11:09:19,1,307,Rejected,2023-01-02 14:53:00
2335,Nikhil Iyer,45,Male,Ahmedabad,High School,Teacher,2866449,3128330.0,0,40327097,16345442,651,0,Yes,Pending,2020-05-04 03:42:25,2025-04-15 10:47:32,5,675,Approved,2023-01-02 14:54:00
2336,Manish Singh,44,Male,Delhi,High School,Civil Servant,739939,,0,3105740,1405665,707,0,Yes,Valid,2022-11-20 05:09:28,2023-08-31 10:18:56,2,759,Rejected,2023-01-02 14:55:00
2337,Ishan Joshi,41,Male,Ahmedabad,PhD,Self Employed,2060422,,680228,28112271,11230501,513,0,No,Valid,2024-08-17 18:47:41,2025-05-02 16:37:33,4,552,Rejected,2023-01-02 14:56:00
2338,Arjun Patel,57,Male,Jaipur,High School,Mechanic,1833980,,0,7164882,3268628,728,0,Yes,Valid,2023-08-16 11:20:20,2025-08-12 11:21:26,2,717,Approved,2023-01-02 14:57:00
2339,Jhanvi Master,22,Female,Delhi,High School,Engineer,1479747,1763638.0,473032,23198229,10087372,639,0,Yes,Valid,2024-01-29 21:16:10,2024-10-06 04:11:20,5,667,Approved,2023-01-02 14:58:00
2340,Nisha Singh,25,Female,Kolkata,Master,Salesperson,4494525,,0,50000000,20000000,543,0,Yes,Valid,2023-12-21 03:35:55,2024-06-10 09:08:14,4,511,Rejected,2023-01-02 14:59:00
2341,Nikhil Verma,39,Male,Delhi,Bachelor,Nurse,2098945,3081475.0,0,20176579,8073700,654,0,Yes,Pending,2022-12-16 16:46:18,2024-07-20 19:11:08,6,669,Rejected,2023-01-02 15:00:00
2342,Aarohi Verma,38,Female,Pune,High School,IT Professional,2011713,,0,17796163,10388336,445,0,Yes,Pending,2024-09-07 19:39:08,2024-11-21 22:53:29,4,458,Rejected,2023-01-02 15:01:00
2343,Vikram Sharma,45,Male,Pune,High School,Self Employed,1924552,1296047.0,335364,14657186,8770495,690,0,Yes,Valid,2023-05-02 12:46:23,2023-12-16 14:05:29,5,724,Approved,2023-01-02 15:02:00
2344,Rhea Kulkarni,53,Female,Mumbai,High School,Teacher,1490484,,0,11745761,5738557,543,0,Yes,Expired,2025-05-25 01:16:40,2025-09-20 17:26:26,2,487,Rejected,2023-01-02 15:03:00
2345,Aarohi Iyer,46,Female,Lucknow,High School,Teacher,5457157,,0,47814739,16928061,567,0,Yes,Valid,2020-03-06 07:17:22,2025-02-11 09:57:40,5,614,Rejected,2023-01-02 15:04:00
2346,Vikram Patel,32,Male,Bangalore,Bachelor,Nurse,1812425,,0,27279613,14818758,300,0,Yes,Valid,2025-06-23 23:37:03,2025-07-04 20:27:07,3,336,Approved,2023-01-02 15:05:00
2347,Vikram Gupta,35,Male,Chennai,Bachelor,Nurse,5531654,,0,48256575,20000000,618,0,Yes,Valid,2023-08-19 20:47:34,2025-08-31 18:50:56,5,696,Rejected,2023-01-02 15:06:00
2348,Aarav Sharma,54,Male,Bangalore,High School,Self Employed,1448195,,1316200,7476075,3178694,652,0,Yes,Valid,2025-04-19 04:45:53,2025-12-08 10:41:50,3,657,Approved,2023-01-02 15:07:00
2349,Tanvi Reddy,29,Female,Lucknow,Master,Nurse,2208267,631232.0,0,25052869,9110161,538,0,Yes,Expired,2023-06-28 07:02:29,2025-04-22 04:01:37,3,545,Rejected,2023-01-02 15:08:00
2350,Eshan Patel,43,Male,Ahmedabad,High School,Accountant,1722891,,0,20859507,6466123,525,0,Yes,Expired,2021-01-12 09:02:33,2021-11-12 10:44:08,1,518,Rejected,2023-01-02 15:09:00
2351,Tanvi Iyer,44,Female,Lucknow,Bachelor,Mechanic,1464267,1124061.0,0,6691117,5314365,683,0,Yes,Valid,2021-03-23 03:19:35,2022-10-06 19:16:14,3,704,Approved,2023-01-02 15:10:00
2352,Shaurya Murty,54,Male,Hyderabad,High School,Self Employed,1990934,,461099,8231549,4583442,655,0,Yes,Valid,2023-03-29 20:23:18,2023-05-03 11:39:45,2,731,Rejected,2023-01-02 15:11:00
2353,Shaurya Kulkarni,52,Male,Kolkata,High School,Civil Servant,5030246,1749664.0,0,34602871,16518738,658,0,Yes,Expired,2025-09-19 04:24:53,2025-09-19 11:40:25,6,606,Approved,2023-01-02 15:12:00
2354,Charita Reddy,41,Female,Kolkata,Bachelor,Farmer,4165802,4000000.0,1170695,24017621,9578948,733,0,Yes,Valid,2023-05-18 07:04:25,2024-02-05 01:59:41,6,778,Approved,2023-01-02 15:13:00
2355,Pranav Bose,34,Male,Bangalore,High School,Doctor,2215228,,0,7429336,2899351,745,0,Yes,Valid,2022-11-02 23:52:02,2023-12-25 17:16:40,2,820,Approved,2023-01-02 15:14:00
2356,Rohit Sharma,37,Male,Lucknow,High School,Accountant,1104893,,0,7311957,4004966,569,0,Yes,Valid,2023-12-05 13:36:51,2024-08-08 14:21:00,1,575,Approved,2023-01-02 15:15:00
2357,Indira Mehta,39,Female,Jaipur,Bachelor,Student,2570464,,0,12881270,6937883,611,0,Yes,Valid,2024-06-27 22:25:39,2025-08-15 04:47:44,4,634,Rejected,2023-01-02 15:16:00
2358,Manish Nath,30,Male,Lucknow,Master,Civil Servant,1679693,1438478.0,0,20937962,12457151,481,0,Yes,Pending,2020-09-03 17:24:45,2022-03-21 05:39:59,4,524,Rejected,2023-01-02 15:17:00
2359,Damini Bose,48,Female,Chennai,Bachelor,Accountant,1350609,2261386.0,0,14077344,6776682,730,0,Yes,Valid,2021-06-25 23:51:30,2023-11-29 11:37:58,4,772,Approved,2023-01-02 15:18:00
2360,Damini Mehta,30,Female,Delhi,High School,Engineer,3011493,,112569,16452062,7892816,674,0,Yes,Valid,2021-11-23 13:25:05,2025-07-01 11:49:46,3,658,Approved,2023-01-02 15:19:00
2361,Pranav Iyer,49,Male,Delhi,Diploma,Engineer,1153443,2288503.0,0,5089221,2553812,738,0,Yes,Expired,2023-12-29 03:50:32,2025-12-29 08:57:03,5,705,Rejected,2023-01-02 15:20:00
2362,Rohit Das,54,Male,Kolkata,Bachelor,Clerk,2304894,,0,14330404,5846514,673,0,Yes,Pending,2023-03-15 12:42:56,2025-04-07 16:58:18,4,660,Approved,2023-01-02 15:21:00
2363,Shaurya Gupta,63,Male,Jaipur,Diploma,Mechanic,2735660,,0,39717558,9847679,590,0,Yes,Valid,2024-10-19 08:46:17,2025-01-09 00:38:48,4,648,Approved,2023-01-02 15:22:00
2364,Tanvi Joshi,26,Female,Pune,Diploma,Accountant,3042174,,0,24888941,10151654,628,0,Yes,Valid,2023-10-25 18:30:29,2024-02-22 10:34:13,5,675,Rejected,2023-01-02 15:23:00
2365,Meera Gaba,54,Female,Ahmedabad,Bachelor,Mechanic,1152333,,0,14793211,3882267,629,0,Yes,Expired,2020-12-23 12:14:39,2022-05-22 11:39:48,2,599,Approved,2023-01-02 15:24:00
2366,Ananya Reddy,24,Female,Ahmedabad,Master,Civil Servant,5048301,,0,28144803,17049896,594,0,Yes,Expired,2024-12-30 00:12:13,2025-04-05 02:45:47,6,556,Rejected,2023-01-02 15:25:00
2367,Rhea Das,35,Female,Jaipur,Master,Clerk,2500334,,0,16290483,4929475,659,0,Yes,Valid,2023-04-13 09:19:34,2023-10-29 17:10:48,3,666,Approved,2023-01-02 15:26:00
2368,Harsh Master,28,Male,Lucknow,High School,Farmer,2159035,2746924.0,895075,33840363,13971640,714,0,Yes,Pending,2022-08-16 04:18:36,2023-08-10 16:08:30,6,708,Approved,2023-01-02 15:27:00
2369,Rohit Das,28,Male,Hyderabad,Master,Doctor,1112558,,0,13777528,5821498,452,0,Yes,Valid,2021-11-19 12:00:20,2023-11-01 02:11:39,3,432,Rejected,2023-01-02 15:28:00
2370,Vikram Kapoor,28,Male,Ahmedabad,Bachelor,Accountant,1429522,2098334.0,0,9708496,4486545,704,0,Yes,Valid,2022-07-13 07:44:17,2022-09-22 06:57:44,3,709,Approved,2023-01-02 15:29:00
2371,Aarohi Gaba,22,Female,Bangalore,Master,Farmer,1804271,,880606,25948907,6811577,692,0,Yes,Pending,2023-01-30 20:40:13,2025-01-11 03:17:06,4,682,Rejected,2023-01-02 15:30:00
2372,Dev Loyal,57,Male,Pune,Bachelor,Engineer,2126312,1840404.0,0,22384443,9818689,716,0,Yes,Valid,2025-04-11 21:58:25,2025-10-10 06:48:23,4,743,Approved,2023-01-02 15:31:00
2373,Shaurya Joshi,23,Male,Mumbai,Bachelor,Civil Servant,2560494,,0,31438620,18452265,437,0,Yes,Valid,2020-06-07 19:07:35,2024-07-04 21:40:18,3,414,Rejected,2023-01-02 15:32:00
2374,Dev Joshi,38,Male,Mumbai,Bachelor,IT Professional,1806775,3058853.0,0,5213152,3245863,768,0,No,Pending,2020-09-24 21:54:23,2022-05-10 19:57:39,4,775,Approved,2023-01-02 15:33:00
2375,Ishan Joshi,51,Male,Delhi,Bachelor,Farmer,4446586,,258687,37631177,20000000,521,0,Yes,Valid,2023-09-06 20:04:02,2025-08-06 11:45:11,5,575,Rejected,2023-01-02 15:34:00
2376,Vikram Gupta,64,Male,Kolkata,Bachelor,Civil Servant,1783711,,0,20098873,9937225,458,0,Yes,Pending,2023-11-01 16:56:00,2024-01-15 19:47:55,1,436,Rejected,2023-01-02 15:35:00
2377,Pranav Loyal,58,Male,Lucknow,Bachelor,Mechanic,2374515,,0,26055377,6881815,576,0,Yes,Valid,2025-11-20 16:04:40,2025-12-10 02:53:30,2,600,Rejected,2023-01-02 15:36:00
2378,Indira Gupta,27,Female,Kolkata,Bachelor,Civil Servant,3805686,,0,27802710,18930948,566,0,Yes,Valid,2025-07-13 18:43:49,2025-10-05 05:09:15,4,560,Rejected,2023-01-02 15:37:00
2379,Tanvi Bose,64,Female,Kolkata,High School,Civil Servant,1637914,2262604.0,0,18708397,11356962,589,0,Yes,Valid,2020-08-22 19:10:14,2023-02-21 21:20:14,4,605,Rejected,2023-01-02 15:38:00
2380,Kunal Verma,49,Male,Pune,Bachelor,Nurse,1088212,1906869.0,0,5040571,2406266,722,0,Yes,Valid,2025-03-23 02:46:01,2025-03-28 18:43:30,3,748,Rejected,2023-01-02 15:39:00
2381,Pooja Murty,28,Female,Jaipur,High School,Farmer,1751964,,452893,19898465,8058344,580,0,Yes,Valid,2020-09-26 22:07:04,2024-12-23 15:12:09,4,594,Rejected,2023-01-02 15:40:00
2382,Nikhil Chauhan,40,Male,Kolkata,High School,Civil Servant,3401741,842818.0,0,49481565,11942384,603,0,Yes,Pending,2022-04-19 18:05:12,2025-03-16 08:40:40,5,589,Approved,2023-01-02 15:41:00
2383,Damini Gupta,61,Female,Ahmedabad,Bachelor,Civil Servant,2230611,,0,28013208,7250744,586,0,Yes,Valid,2025-01-13 21:49:33,2025-08-30 19:07:55,3,598,Approved,2023-01-02 15:42:00
2384,Ishan Singh,38,Male,Chennai,Bachelor,Self Employed,3022745,,1138266,32350760,10885377,582,1,Yes,Valid,2021-04-10 20:28:57,2025-03-22 18:57:26,5,579,Rejected,2023-01-02 15:43:00
2385,Kavya Gaba,29,Female,Lucknow,High School,Self Employed,1118268,,2300440,10443008,4748223,769,0,Yes,Valid,2023-11-26 23:02:59,2025-09-15 18:27:00,4,770,Approved,2023-01-02 15:44:00
2386,Shaurya Iyer,59,Male,Chennai,High School,Business Owner,961947,4000000.0,935254,10264863,3623902,776,0,Yes,Valid,2024-07-11 22:55:24,2024-10-25 18:40:45,6,750,Approved,2023-01-02 15:45:00
2387,Manish Nair,62,Male,Jaipur,Bachelor,Doctor,2881717,,0,19322522,7728494,531,0,Yes,Valid,2024-03-02 10:27:29,2025-12-01 07:53:55,2,529,Approved,2023-01-02 15:46:00
2388,Ishita Gupta,63,Female,Lucknow,PhD,Mechanic,2568713,,0,8319400,6223977,615,0,Yes,Valid,2020-06-27 09:25:59,2022-08-21 04:17:14,3,602,Rejected,2023-01-02 15:47:00
2389,Charita Patel,63,Female,Jaipur,Bachelor,Farmer,1364715,,888384,10644013,7531438,654,0,Yes,Valid,2022-10-08 14:42:03,2024-01-01 08:18:09,2,686,Rejected,2023-01-02 15:48:00
